Instance,Terminal,Layer,X location,Y location,Voltage
PHY_EDGE_ROW_5_Left_28,VGND,li1,6.2100,27.2000,0.000180
PHY_EDGE_ROW_4_Left_27,VGND,li1,6.2100,21.7600,0.000151
PHY_EDGE_ROW_3_Left_26,VGND,li1,6.2100,21.7600,0.000151
PHY_EDGE_ROW_2_Left_25,VGND,li1,6.2100,16.3200,0.000100
PHY_EDGE_ROW_1_Left_24,VGND,li1,6.2100,16.3200,0.000100
PHY_EDGE_ROW_0_Left_23,VGND,li1,6.2100,10.8800,0.000077
PHY_EDGE_ROW_22_Right_22,VGND,li1,67.8500,70.7200,0.000270
PHY_EDGE_ROW_21_Right_21,VGND,li1,67.8500,70.7200,0.000270
PHY_EDGE_ROW_20_Right_20,VGND,li1,67.8500,65.2800,0.000221
PHY_EDGE_ROW_19_Right_19,VGND,li1,67.8500,65.2800,0.000221
PHY_EDGE_ROW_18_Right_18,VGND,li1,67.8500,59.8400,0.000213
PHY_EDGE_ROW_17_Right_17,VGND,li1,67.8500,59.8400,0.000213
PHY_EDGE_ROW_16_Right_16,VGND,li1,67.8500,54.4000,0.000332
PHY_EDGE_ROW_15_Right_15,VGND,li1,67.8500,54.4000,0.000332
PHY_EDGE_ROW_14_Right_14,VGND,li1,67.8500,48.9600,0.000321
PHY_EDGE_ROW_13_Right_13,VGND,li1,67.8500,48.9600,0.000321
PHY_EDGE_ROW_12_Right_12,VGND,li1,67.8500,43.5200,0.000342
PHY_EDGE_ROW_11_Right_11,VGND,li1,67.8500,43.5200,0.000342
PHY_EDGE_ROW_10_Right_10,VGND,li1,67.8500,38.0800,0.000270
PHY_EDGE_ROW_9_Right_9,VGND,li1,67.8500,38.0800,0.000270
PHY_EDGE_ROW_8_Right_8,VGND,li1,67.8500,32.6400,0.000406
PHY_EDGE_ROW_7_Right_7,VGND,li1,67.8500,32.6400,0.000406
PHY_EDGE_ROW_6_Right_6,VGND,li1,67.8500,27.2000,0.000261
PHY_EDGE_ROW_5_Right_5,VGND,li1,67.8500,27.2000,0.000261
PHY_EDGE_ROW_4_Right_4,VGND,li1,67.8500,21.7600,0.000367
PHY_EDGE_ROW_3_Right_3,VGND,li1,67.8500,21.7600,0.000367
PHY_EDGE_ROW_2_Right_2,VGND,li1,67.8500,16.3200,0.000179
PHY_EDGE_ROW_1_Right_1,VGND,li1,67.8500,16.3200,0.000179
PHY_EDGE_ROW_0_Right_0,VGND,li1,67.8500,10.8800,0.000131
_146_,VGND,li1,38.8700,32.6400,0.000277
_145_,VGND,li1,38.4100,43.5200,0.000294
_144_,VGND,li1,51.7500,48.9600,0.000299
_143_,VGND,li1,48.9900,32.6400,0.000360
_142_,VGND,li1,62.3300,32.6400,0.000406
_141_,VGND,li1,62.3300,48.9600,0.000321
_140_,VGND,li1,26.4500,16.3200,0.000081
_139_,VGND,li1,46.2300,16.3200,0.000163
_138_,VGND,li1,25.9900,65.2800,0.000096
_137_,VGND,li1,35.6500,16.3200,0.000127
_136_,VGND,li1,62.3300,65.2800,0.000221
_135_,VGND,li1,13.1100,65.2800,0.000123
_134_,VGND,li1,13.5700,32.6400,0.000148
_133_,VGND,li1,13.1100,43.5200,0.000165
_132_,VGND,li1,25.9900,16.3200,0.000081
_131_,VGND,li1,13.1100,38.0800,0.000157
_130_,VGND,li1,36.5700,59.8400,0.000140
_129_,VGND,li1,54.9700,16.3200,0.000176
_128_,VGND,li1,13.1100,48.9600,0.000183
_127_,VGND,li1,13.1100,65.2800,0.000123
_126_,VGND,li1,17.7100,21.7600,0.000145
_125_,VGND,li1,42.5500,65.2800,0.000178
_124_,VGND,li1,49.4500,65.2800,0.000195
_123_,VGND,li1,62.3300,59.8400,0.000213
_122_,VGND,li1,37.0300,65.2800,0.000151
_121_,VGND,li1,13.1100,21.7600,0.000151
_120_,VGND,li1,62.3300,21.7600,0.000367
_119_,VGND,li1,11.7300,16.3200,0.000100
_118_,VGND,li1,59.1100,65.2800,0.000218
_117_,VGND,li1,45.3100,21.7600,0.000297
_116_,VGND,li1,62.3300,21.7600,0.000367
_115_,VGND,li1,33.8100,27.2000,0.000182
_114_,VGND,li1,17.2500,54.4000,0.000136
_113_,VGND,li1,27.3700,48.9600,0.000156
_112_,VGND,li1,23.2300,38.0800,0.000145
_111_,VGND,li1,26.4500,65.2800,0.000096
_110_,VGND,li1,25.9900,48.9600,0.000139
_109_,VGND,li1,26.4500,32.6400,0.000158
_108_,VGND,li1,37.4900,48.9600,0.000221
_107_,VGND,li1,42.5500,48.9600,0.000256
_106_,VGND,li1,47.3800,48.9600,0.000276
_105_,VGND,li1,41.1700,38.0800,0.000224
_104_,VGND,li1,51.7500,54.4000,0.000295
_103_,VGND,li1,52.2100,48.9600,0.000299
_102_,VGND,li1,49.4500,43.5200,0.000326
_101_,VGND,li1,54.5100,43.5200,0.000334
_100_,VGND,li1,51.9800,43.5200,0.000329
_099_,VGND,li1,55.4300,32.6400,0.000391
_098_,VGND,li1,48.9900,38.0800,0.000249
_097_,VGND,li1,54.0500,38.0800,0.000260
_096_,VGND,li1,51.2900,38.0800,0.000255
_095_,VGND,li1,46.6900,38.0800,0.000238
_094_,VGND,li1,56.3500,27.2000,0.000253
_093_,VGND,li1,43.4700,43.5200,0.000312
_092_,VGND,li1,58.1900,43.5200,0.000336
_091_,VGND,li1,28.2900,10.8800,0.000073
_090_,VGND,li1,46.6900,10.8800,0.000116
_089_,VGND,li1,25.5300,59.8400,0.000082
_088_,VGND,li1,34.7300,16.3200,0.000127
_087_,VGND,li1,62.3300,70.7200,0.000269
_086_,VGND,li1,10.8100,59.8400,0.000094
_085_,VGND,li1,10.8100,27.2000,0.000180
_084_,VGND,li1,10.8100,43.5200,0.000166
_083_,VGND,li1,29.2100,21.7600,0.000168
_082_,VGND,li1,10.8100,38.0800,0.000157
_081_,VGND,li1,35.1900,59.8400,0.000140
_080_,VGND,li1,54.5100,16.3200,0.000176
_079_,VGND,li1,10.3500,54.4000,0.000140
_078_,VGND,li1,10.8100,70.7200,0.000162
_077_,VGND,li1,17.2500,16.3200,0.000092
_076_,VGND,li1,42.0900,70.7200,0.000226
_075_,VGND,li1,48.0700,70.7200,0.000254
_074_,VGND,li1,62.3300,59.8400,0.000213
_073_,VGND,li1,37.0300,70.7200,0.000200
_072_,VGND,li1,10.8100,21.7600,0.000151
_071_,VGND,li1,62.3300,16.3200,0.000179
_070_,VGND,li1,10.8100,16.3200,0.000100
_069_,VGND,li1,54.9700,65.2800,0.000210
_068_,VGND,li1,46.6900,16.3200,0.000163
_067_,VGND,li1,62.3300,16.3200,0.000179
_066_,VGND,li1,31.9700,32.6400,0.000209
_065_,VGND,li1,14.4900,54.4000,0.000138
_064_,VGND,li1,25.0700,54.4000,0.000121
_063_,VGND,li1,20.9300,32.6400,0.000136
_062_,VGND,li1,26.4500,70.7200,0.000129
_061_,VGND,li1,23.6900,43.5200,0.000145
_060_,VGND,li1,26.4500,27.2000,0.000130
_059_,VGND,li1,58.4200,38.0800,0.000265
_058_,VGND,li1,61.1800,43.5200,0.000340
_057_,VGND,li1,54.5100,43.5200,0.000334
_056_,VGND,li1,45.3100,43.5200,0.000317
_055_,VGND,li1,51.2900,43.5200,0.000329
_054_,VGND,li1,58.1900,32.6400,0.000396
